query,tweet,username,time,url
Vietnam travel disappointment,"5 Important Tips for Vietnam Travel

• Avoid Currency Exchange at The Airports
• Grab App is Your Best Friend
• Apply for Visa in Advance
• Viettel has Good Plans for Mobile Data
• Beware of Fake Google Map Reviews

Also, People in Vietnam are Friendly","Ravisutanjani
@Ravisutanjani
·
Sep 1, 2024",2024-09-01T15:42:56.000Z,https://x.com/Ravisutanjani/status/1830270123061469381
Vietnam travel disappointment,"The sun sets over the Mekong River and that's the end of our first day in Laos. Vientiane was just as I expected - even after 35 years since my last visit. It's the same as being in a busy Thai northern town.
You see lots of Chinese tour groups walking around... but why?","Samut Prakan Phil
@Ajarncom
·
Dec 1",2025-12-01T12:27:43.000Z,https://x.com/Ajarncom/status/1995469860785225942
Vietnam travel disappointment,"Last year I spent 54 days travelling Vietnam, Laos and Cambodia and spent ₹1,88,716. 

Here is the breakdown:
Vietnam- 33 days - 97,512
Laos- 13 days  - 29,958
Cambodia- 8 days - 18,522
 from Blore - 27k 
Visas-₹10,724
Extra-5k

All Vietnam details below
(1/n)","Aman Saxena | Travel Blogger
@storiesofraku
·
Apr 19, 2024",2024-04-19T15:27:52.000Z,https://x.com/storiesofraku/status/1781343968170590534
Vietnam travel disappointment,"Folks, beware of this scam in Vietnam, to enter the train Street you have to give these goons money and sit at their restaurants, otherwise they won't let you enter. 
@VNGovtPortal
 is this how you welcome tourists? Details of the guy responsible in the video.","Rohan Rajpal
@rohanrajpal98
·
Apr 4, 2024",2024-04-04T12:53:24.000Z,https://x.com/rohanrajpal98/status/1775869278144827702
Vietnam travel disappointment,"Solo traveled to Vietnam with zero plans, chose just one city — Da Nang — and it turned out to be the most peaceful, soulful vacation I’ve ever had. Vietnam is vast, but you don’t need to race across the country, if you are on time constraint, then opt for Da Nang. Here's why","Kirubakaran Rajendran
@kirubaakaran
·
May 30",2025-05-30T08:21:15.000Z,https://x.com/kirubaakaran/status/1928366080629616653
Vietnam travel disappointment,"Hoi An, Vietnam has pedestrianized its entire city centre.

As expected, it's deserted. 

With no way to get there, not a senior or child in sight.

Unable to receive deliveries, shops and restaurants have nothing to sell.

Very unsafe, especially at night.","Mihai Cirstea
@Mihai_Cirstea_
·
Apr 23, 2023",2023-04-23T03:43:41.000Z,https://x.com/Mihai_Cirstea_/status/1649982346786144259
Vietnam travel disappointment,The Vietnamese are still affected by this and have received zero compensation from the US.,"PoolPooper
@ctdnoah
·
22m",2025-12-07T20:34:15.000Z,https://x.com/ctdnoah/status/1997766629514490353
Vietnam travel disappointment,"I did this when I visited Vietnam, it was the scariest thing ive ever done, walking through those underground tunnels, bent over, I got out at the first exit after a few metres, its so dark and cold. How did they survive that for months.","thefashionvegan
@thefashionvegan
·
34m",2025-12-07T20:22:47.000Z,https://x.com/thefashionvegan/status/1997763741341872153
Vietnam travel disappointment,"‌هفته‌ی پیش برای کار رفتم ویتنام؛مردم سخت‌کوش و محترم،اما گیر افتاده زیر حکمرانی کمونیستی و اقتصاد نصفه نیمه ‌آزاد. 
خیابون‌ها پر از فقر،آلودگی،بوی دود و شیرابه‌‌ی زباله،کنار مراکزخرید وهتل‌های لوکس.
وقتی دولت از بازار بزرگ‌تره،رشد فقط روی کاغذه، نه تو زندگی مردم.
#چپ_هرگز_نفهمید","Payam
@payaminekoo
·
Dec 5",2025-12-05T11:56:04.000Z,https://x.com/payaminekoo/status/1996911448380104981
Vietnam travel disappointment,"The Ultimate Vietnam Trip Guide 

A beautiful & budget friendly country
 
Part-1(Travel Guide)

Just back from an amazing trip to Vietnam

Here’s my 9 day itinerary covering 
Hanoi, Danang & Saigon City

Perfect for anyone planning a visit. 

Like  Share Bookmark","Bharat
@bharatt___
·
Sep 17, 2024",2024-09-17T10:25:41.000Z,https://x.com/bharatt___/status/1835988489227116601
Vietnam travel disappointment,"I stayed in Vietnam for 22 days, working and traveling across the country, mostly solo. This was my first time traveling solo to a SEA country and for every woman out there I highly recommend Vietnam because it’s safe, cheap & people are so nice.

Sharing my itinerary here:","Shweta
@DalekNo99
·
Jul 21, 2024",2024-07-21T13:30:59.000Z,https://x.com/DalekNo99/status/1815016624032018850
Vietnam travel disappointment,"Apparently, the thing that happened to China where western tourists start describing the locals in increasingly negative terms because they're not as deferential anymore is also happening to Vietnam now. 

It's like clockwork.","𒄬𒆷𒁶𒋾 ΣΝΟΥΣΜΟΥΜΡΙΚΟΣ
@LFriszt
·
Mar 7",2025-03-06T19:31:29.000Z,https://x.com/LFriszt/status/1897731783065846187
Vietnam travel disappointment,Same thing happened to many visitors when I arrived. We were all put in a room with cots and we were not allowed to leave. If we wanted something to eat we were followed. FUCK THAILAND. I will never go back. You do not treat a respected person this way.,"Robert Denoyer
@DenoyerRobert
·
22h",2025-12-06T22:42:22.000Z,https://x.com/DenoyerRobert/status/1997436480428666931
Vietnam travel disappointment,"Ngl LingOrm Fanmeeting in Vietnam looks amazing! I love the design, the effort in editing poster, vids and tickets! However, the negative thing about this organiser is that they’re money driven, very business minded. 

Most booths are reserved for sponsors such as food/drink","Jennie
@iamjennieee
·
Feb 20",2025-02-20T11:33:17.000Z,https://x.com/iamjennieee/status/1892538009985184159
Vietnam travel disappointment,"PRESIDENT HO CHI MINH:

""Today, instead of contributing together with you to world revolution, I come here with deep sadness to speak as a member of the Socialist Party against the imperialists who have committed abhorrent crimes in my native land.

You all have known that","Sony Thăng
@nxt888
·
Sep 22, 2023",2023-09-21T18:51:58.000Z,https://x.com/nxt888/status/1704931493838229997
Vietnam travel disappointment,"Recently, it has become a fashion to speak ill of tourist destinations in India, in favor of S E Asian countries like Vietnam

Listen to this guy describe risks in Vietnam

Vietnam barely has a metro train ... how can their infra be better than ours?

India has problems, but","Abhishek
@AbhishBanerj
·
Dec 20, 2024",2024-12-20T06:42:15.000Z,https://x.com/AbhishBanerj/status/1869996718617657475
Vietnam travel disappointment,"""I had heard about Indian tourists, now I saw them.""

A Vietnamese vendor said this after an Indian couple stole from her twice while holding a baby.

Shameful. 
People like them ruin the image of all of us.","Tejasswi Prakash
@Tiju0Prakash
·
Sep 28",2025-09-28T09:25:43.000Z,https://x.com/Tiju0Prakash/status/1972231233980760084
Vietnam travel disappointment,": I'm very happy to have the opportunity to visit Vietnam. Ling loves the food there!  
: We've prepared a new song specifically for our fans in Vietnam and some special moments.  
: And there will be fun games at the event!  
: Since it's the New Year, we'll be","Di
@DiHong177175
·
Feb 25",2025-02-24T17:51:32.000Z,https://x.com/DiHong177175/status/1894082751261000097
Vietnam travel disappointment,"An interesting start to our Laos trip.
I went backwards and forwards like a tennis ball at Laos immigration while various officers blamed each other for forgetting to stamp or write things. 
Tun reckons it was a scam to get money out of me. It certainly meant we were the last two","Samut Prakan Phil
@Ajarncom
·
Dec 1",2025-12-01T05:25:58.000Z,https://x.com/Ajarncom/status/1995363725533184496
Vietnam travel disappointment,"What NOT to do in Vietnam! 
Vietnam is incredible, but somethings are overhyped, and others can totally derail your trip. So here’s my unhinged list of what not to do in Vietnam.  1/13","Itinerary Whisperer
@khyatimaloo
·
Jan 26",2025-01-26T06:29:24.000Z,https://x.com/khyatimaloo/status/1883401837115510902
Vietnam travel disappointment,"Heavy rain lasting two hours last night caused severe flooding in Thai Nguyen, Vietnam. Roads were submerged, some vehicles covered to the roof, and traffic came to a standstill.","Volcaholic
@volcaholic1
·
Jun 30",2025-06-30T09:51:47.000Z,https://x.com/volcaholic1/status/1939622889101090919
Vietnam travel disappointment,"Shame on Vietnam, Abstention after Abstention after Abstention!
Bamboo diplomacy my ass!
If any country views us as a trade risk, we fully deserve it.","nam/minami #onlypeacewillsetusfree
@welcome2minami
·
Dec 4",2025-12-04T07:43:16.000Z,https://x.com/welcome2minami/status/1996485442078998837
Vietnam travel disappointment,| NEW: Police in Vietnam have ordered scooter rental operators to refund Speed for his scooter rental after they overcharged him because they recognised him,"Speedy HQ
@IShowSpeedHQ
·
Sep 15, 2024",2024-09-15T05:51:01.000Z,https://x.com/IShowSpeedHQ/status/1835194591378624700
Vietnam travel disappointment,"Vietnam is pretty cool. 

Scambucks can't penetrate the coffee market because the native stuff is so good. 

Public toilets are pristine, unlike in the UK where they look like war zones. 

Food is excellent, not just pizza and burgers. 

You could live like a king in a 5 star","Glenn
@glennwrites1
·
Sep 11, 2023",2023-09-11T09:54:22.000Z,https://x.com/glennwrites1/status/1701172322517098874
Vietnam travel disappointment,"Vietnam has this luxury train experience. Imagine what could be done, the jobs, the showcase of our culture, food, art, music, dance, textiles, architecture- if only we werent buried under corruption.","Chinmayi Sripaada
@Chinmayi
·
Dec 5",2025-12-05T16:19:12.000Z,https://x.com/Chinmayi/status/1996977666189369434
Vietnam travel disappointment,"The other day, a friend mentioned how he considers a trip successful if he doesn’t come across other Indians on it.

I don’t agree with the wording, but I agree in spirit.

Look, there’s a canyon opening up in how Indians travel now. Two completely different species with the same","Raj Kunkolienkar
@kunksed
·
Sep 30",2025-09-30T07:02:22.000Z,https://x.com/kunksed/status/1972919937346789401
Vietnam travel disappointment,"Vietnam offers an amazing culture, a great crowd, and numerous options to explore the northern regions such as Sapa and Ha Giang loop tours.

You can also visit Halong Bay and Ninh Binh for some breathtaking views.","Aditya Sharma
@aditya_sharma
·
Jun 10, 2023",2023-06-10T12:39:42.000Z,https://x.com/aditya_sharma/status/1667511857480073217
Vietnam travel disappointment,"Vietnam  :
5.5/10 
Pas mal , beaux paysages bonne ambiance et prix très bas .
En revanche la bouffe très compliqué quand tu manges pas halal , y’a que du porc et de la viande , ensuite là bas ils parlent quasiment pas anglais c’est galère de communiquer + ils sont bien aigris.","Kaïs
@Benzeminho216
·
Aug 15",2025-08-15T15:06:24.000Z,https://x.com/Benzeminho216/status/1956371905126007278
Vietnam travel disappointment,"After staying in multiple hotels 
in Da Nang. Vietnam

ranging from ₹1,500 (3 star) - ₹6,000 (5 star)

My observation:

reducing your budget for hotels:
reduces the amenities

but it doesn't lowers the standard for:
cleanliness, hygiene, or build quality of hotel","Harsh Vardhan
@harsh_vardhhan
·
Jul 15",2025-07-15T08:16:23.000Z,https://x.com/harsh_vardhhan/status/1945034699241410678
Vietnam travel disappointment,many say that Pho in Vietnam sucks shit compared to American pho for the same reason. In Vietnam high quality beef is too expensive for most restaurants to use,"Chris
@ranemoodles
·
Dec 2",2025-12-01T18:57:55.000Z,https://x.com/ranemoodles/status/1995568057658544454
Vietnam travel disappointment,"I went to Vietnam in the 1st week of July and here is my summary of the same!!  

Day1: 
Landed at Hanoi Airport, we were outside the airport within 5mins.. looked like a Tier 1/2 airport with hardly any distance from runway to exit gate.. 

Checked in Sheraton, hanoi west!","siddhartha
@kpsiddhu
·
Jul 20",2025-07-20T02:21:08.000Z,https://x.com/kpsiddhu/status/1946757235972980961
Vietnam travel disappointment,"Dengan semua pengalaman dipalakin mulu ini dah kalian jangan ke Laos bagian Vientiane ini, mending langsung ke Van Vieng atau Luang Prabang aja, percaya deh :"" 

Mana tadi pagi ban bocor karena jalanan jelek, aaaaaarrrrgghhhh Laosssssss","Kevin Pramudya Utama
@kevinpramudya_
·
Mar 10",2025-03-10T03:48:17.000Z,https://x.com/kevinpramudya_/status/1898943969385701382
Vietnam travel disappointment,"I’m on my regular visit to Vietnam right now and it’s always fascinating to observe a high-trust society up close. What’s particularly interesting is that, unlike Japan, which is also high-trust but rich and squeaky clean, Vietnam is poor and very rough around the edges, yet the","Hans Mahncke
@HansMahncke
·
Dec 3",2025-12-03T05:46:13.000Z,https://x.com/HansMahncke/status/1996093594495566303
Vietnam travel disappointment,"Part 2

I have been working from #Vietnam from the last 20 days   

Sharing some info for those planning to visit / work from here which could be useful. Just pointers.

19. Domestic airports have cheap food and drinks and ample options 

20. The footpaths in Hanoi are mad","Backpacking Daku
@outofofficedaku
·
Jun 23, 2024",2024-06-23T07:14:59.000Z,https://x.com/outofofficedaku/status/1804775142658302458
Vietnam travel disappointment,"ผมไปเที่ยวเวียดนามเหนือมา 10 วัน และได้เห็นอะไรมากมายในแง่การท่องเที่ยว

อย่างแรกเลย คือเวียดนามเป็นคู่แข่งที่น่ากลัวจริงๆ ด้วยธรรมชาติที่อลังการและราคาที่ถูก ทำให้น่าดึงดูดมากๆ

แต่ก็ยังมีจุดที่ไทยเหนือกว่าชัดเจน คือเรื่องบริการและความเป็นมืออาชีพ","กัปตันคนเนิร์ด
@captainnerd23
·
Sep 27",2025-09-27T12:30:01.000Z,https://x.com/captainnerd23/status/1971915227894575411
Vietnam travel disappointment,Strict visa rules deter Vietnamese from traveling abroad: Agoda,"VnExpress
@vietnamenglish
·
Dec 1",2025-12-01T00:35:41.000Z,https://x.com/vietnamenglish/status/1995290671083868651
Vietnam travel disappointment,"Our Vientiane hotel breakfast. After Tun had wrestled with it for ten minutes, she decided a crispy baguette isn't the ideal way to start the day. 
I have to agree. Bit heavy for me as well. The meat filling was nice though.
#LaosTrip","Samut Prakan Phil
@Ajarncom
·
Dec 2",2025-12-02T02:03:15.000Z,https://x.com/Ajarncom/status/1995675095130660996
Vietnam travel disappointment,"I went to Vietnam for the new year break, and Goa was a choice. But not for the reasons any of you people on twitter go bonkers about. 

Goa has too many North Indian tourists and they ruin the experience. 

Even in Vietnam, the only bad behavior was from North Indian tourists.","Ravi Handa
@ravihanda
·
Jan 5",2025-01-05T04:48:46.000Z,https://x.com/ravihanda/status/1875766366432813186
Vietnam travel disappointment,"Vietnam welcomes you both! You will have the chance to experience an incredibly diverse culinary culture, from street food to world-class restaurants. Not only that, the natural scenery here will captivate anyone, from emerald-green bays to towering mountain ranges. Take your","OhmyOrmVN
@ohmyormvn
·
Oct 17, 2024",2024-10-17T02:00:14.000Z,https://x.com/ohmyormvn/status/1846732925523706323
Vietnam travel disappointment,Unfortunately I found my favorite Vietnamese city at the very end of my trip and I don’t have enough time here and there’s no way for me to change my flight to stay for an extra day (I already looked) and I’m already plotting when I can come back,"Ray
@oohhspicyy
·
10h",2025-12-07T10:43:27.000Z,https://x.com/oohhspicyy/status/1997617947762983204
Vietnam travel disappointment,"So I’ve thanked Viet fans for making LingOrm fanmeeting in Vietnam memorable and now they’re spilling tea regarding how unprofessional the organiser was… I always know they’re unprofessional yet didn’t expect it to be this terrible… 

#LingOrm #หลิงออม 
#JusticeForLingOrmVN_FMT","Jennie
@iamjennieee
·
Feb 25",2025-02-25T01:49:17.000Z,https://x.com/iamjennieee/status/1894202978732839380
Vietnam travel disappointment,Never again. You charged me twice for transporting 2 bicycles. Worst airlines for. Customer service and never responded to my emails or calls,"Protein with PE strategy
@cadospharma
·
Dec 5",2025-12-05T10:52:06.000Z,https://x.com/cadospharma/status/1996895347923390473
Vietnam travel disappointment,"I felt intense shame when I visited beautiful Viet Nam and the beautiful Viet Namese people.

It was overwhelming.

And yes, the soldiers were often treated like shit upon their return. 

There is nothing anyone could have done to make me go there as a soldier when I was 18.","Jan Resnick
@janresnick
·
Dec 5",2025-12-05T00:47:07.000Z,https://x.com/janresnick/status/1996743102057611460
Vietnam travel disappointment,"Foreign tourists limit night activities, demand refund as Phu Quoc vacation disrupted by power outage","VnExpress
@vietnamenglish
·
Dec 6",2025-12-05T23:09:50.000Z,https://x.com/vietnamenglish/status/1997081007544246304
Vietnam travel disappointment,"Showed up at the airport today only to realize I needed a visa to fly to Vietnam (turns out 'visa on arrival' still requires prior approval ). Huge thanks to my amazing team for sorting it out—Hanoi, see you tomorrow!","Gracy Chen @Bitget
@GracyBitget
·
Dec 2, 2024",2024-12-02T12:26:47.000Z,https://x.com/GracyBitget/status/1863560444650398037
Vietnam travel disappointment,"With the new airport opening up so far from the city center and the likely scenario wait times will be just as bad there.

I think this month’s trip to Vietnam will be my last for a long time.

I’m not wasting my precious holiday time in the airport. Last year I landed at 10pm -","Alex 亚历克斯 | in China
@WhatAlexTweets
·
Dec 4",2025-12-04T08:23:25.000Z,https://x.com/WhatAlexTweets/status/1996495544319877252
Vietnam travel disappointment,"• 10 Nov – I requested a change right after the schedule change.
• Multiple 
Trip.com agents have passed me around and contradicted one another
• Some agent directly contradicts Vietnam Airlines’ own policy.","Milo
@MiloooEveryday
·
Dec 3",2025-12-03T02:15:30.000Z,https://x.com/MiloooEveryday/status/1996040567491568075
Vietnam travel disappointment,"Cambodia
Tuk-tuk/taxi rip-offs, Angkor Wat fake guides, border crossing fees
#2; ""Scambodia"" rep, but lower overall traffic","Robert Denoyer
@DenoyerRobert
·
Dec 5",2025-12-05T02:09:45.000Z,https://x.com/DenoyerRobert/status/1996763895407825223
Vietnam travel disappointment,"South-central Vietnam has been lashed by weeks of heavy rain, submerging hundreds of thousands of homes in popular coastal tourism hotspots and causing deadly landslides in mountainous regions.","República
@RepublicaNepal
·
Dec 5",2025-12-05T06:51:46.000Z,https://x.com/RepublicaNepal/status/1996834869545214012
Vietnam travel disappointment,"I was told that the traffic in Vietnam is much worse to handle than Thai traffic.

Yesterday we were on our way to the hotel, and our taxi driver turned right, in front of two bikes.

These guys crashed into eachother, and our taxi driver just grinned, and didn't care, lmao.","Andres Karhu
@KarhuAndres
·
14h",2025-12-07T06:17:18.000Z,https://x.com/KarhuAndres/status/1997550970650411260
Vietnam travel disappointment,"ประสบการณ์มาเที่ยวตระการในรอบหลายปี
- รีสอร์ทเต็มทุกที่ (มีการสอบอะไรก็ไม่รู้)
- วนหารีสอร์ทได้รีสอร์มยุในป่า (ลูกค้า cancel)
- ทีวี ดูไม่ได้ เพราะไม่มีรีโมท 
- เครื่องทำน้ำอุ่นเสีย น้ำเย็น สัส 
- กะจะนอนหลับสบายๆ 7 โมงเสียงดังมาก ยังกะไซต์ก่อสร้าง

รวมๆประทับใจ","Mīn mn trā
@MiMntr
·
17h",2025-12-07T03:10:35.000Z,https://x.com/MiMntr/status/1997503978712813718
Vietnam travel disappointment,"Me two weeks ago: omg everything in Vietnam is so cheap, the money I saved for this trip is gonna go so far
Me after spending ONE day in Hoi An: lol literally where did all of my money go oops","Ray
@oohhspicyy
·
Dec 1",2025-12-01T11:38:59.000Z,https://x.com/oohhspicyy/status/1995457595251777822
Vietnam travel disappointment,I can totally understand the frustration! It happened to me when i booked a tour in Vietnam They asked me to be on time but once i got to the meeting point they weren’t there and they were so unresponsive to my texts and calls,"ara
@mangchisaunty
·
May 19",2025-05-19T14:36:22.000Z,https://x.com/mangchisaunty/status/1924474214767362526
Vietnam travel disappointment,"Our dinner last night in a Vietnamese restaurant. The steak was very good and tender but the salmon was not so fresh. It was a disappointment.. talking about fine dining. 

Vietnam & Cambodia Travel 
Jul ~ Aug 2023
#Hanoi
#Vietnam","Madel Suravilla
@madel_suravilla
·
Aug 13, 2023",2023-08-13T00:53:56.000Z,https://x.com/madel_suravilla/status/1690527070491926528
Vietnam travel disappointment,We accidentally overstayed our tourist visas for 2 days in Vietnam. They stopped us at the airport and made us pay a fine (couple hundred dollars). I’m confident that crying wouldn’t have helped.,"Connie Chryst
@ConChryst
·
15h",2025-12-07T05:05:21.000Z,https://x.com/ConChryst/status/1997532864196587940
Vietnam travel disappointment,"pov now: dont wanna go home cause traffic sucks, security wont let u stay, splurging on restaurants is kinda dumb and irresponsible. i guess hunting for last minute discounts is the only option. what u guys think?","Đỗ Trung Nghĩa
@dtnghla
·
Dec 1",2025-12-01T12:01:37.000Z,https://x.com/dtnghla/status/1995463292618174675
Vietnam travel disappointment,"I lived in Hong Kong and Singapore for 8 years, and as a result, ended up in Thailand a dozen times or so.

I always felt bad for the people who made it a bucket list or honeymoon destination from the other side of the world. 

Don’t be fooled by the hype; it’s disgusting.","John LeFevre
@JohnLeFevre
·
Jun 17, 2024",2024-06-17T03:41:19.000Z,https://x.com/JohnLeFevre/status/1802547041458856378
Vietnam travel disappointment,Vietnamese food. Bland. Too green. Parsley everywhere. Not enough meat.,"MerryWonk
@TheeWonkler
·
Dec 2",2025-12-02T03:39:49.000Z,https://x.com/TheeWonkler/status/1995699397347410322
Vietnam travel disappointment,"Which ones the hmong, the khmuu, or the lao? 

Lot of vietnamese entrepreneurs there because the locals are not able to handle the requirements of business. It’s slow life. Great for a week, kind of frustrating after 7 months.","Snowkid
@snowkidind
·
Dec 6",2025-12-06T05:28:23.000Z,https://x.com/snowkidind/status/1997176271756054846
Vietnam travel disappointment,"Noi Bai Airport feels exactly like Cancún or Punta Cana. 

The moment you clear security, everything switches to dollars, prices are outrageously inflated, and shops refuse to accept the local dong. 

Result: completely empty shops.
I’d expect this in Japan, but in Vietnam?","Хави 𝕏
@Havi22
·
Dec 7",2025-12-06T20:30:51.000Z,https://x.com/Havi22/status/1997403383133602016
Vietnam travel disappointment,"These cheapskate Vietnamese and Chinese are leeches wherever they go. They don’t spend money as tourists, they only abuse the host countries.","artidiana
@artidiana2
·
31m",2025-12-07T20:27:15.000Z,https://x.com/artidiana2/status/1997764868548563332
Vietnam travel disappointment,"Good response. When I first moved to Vietnam, the language barrier hit me hard. I’m tone-deaf, so learning Vietnamese was always going to be a challenge, and that left me feeling isolated, something I later learned is very common for expats.

I quickly made some expat friends,","Hot Aisle
@HotAisle
·
Dec 2",2025-12-01T19:52:39.000Z,https://x.com/HotAisle/status/1995581831136379201
Vietnam travel disappointment,"Modern life is rubbish?

Middle-class Vietnamese left out as developers push luxury condos","Andy Sharp
@sharp_writing
·
20h",2025-12-07T00:18:07.000Z,https://x.com/sharp_writing/status/1997460576734494723
Vietnam travel disappointment,"Branding cannot solve for a bad product. 

Cab mafia loots people right at the airport. Garbage is lying around everywhere. Safety of women is a big issue. Public transport is scarce and poor quality. No standards for street-food hygiene. Foreigners are ripped off at tourist","Hardik Rajgor
@Hardism
·
Aug 12",2025-08-12T06:22:12.000Z,https://x.com/Hardism/status/1955152824033042757
Vietnam travel disappointment,"Just reviewed a Vietnam itinerary someone got elsewhere. It had Ba Na Hills and Hoi An. In one day.
On purpose. 
ALSO, why on earth is every itinerary Hanoi-Da-Nang-Saigon?","Itinerary Whisperer
@khyatimaloo
·
Jun 18",2025-06-18T05:45:00.000Z,https://x.com/khyatimaloo/status/1935212126202905012
Vietnam travel disappointment,"Exactly and then appreciate the positives as well! 

1. The road network in Vietnam is subpar - Can’t compete with our expressways/National Highways!! 

2. Digital infrastructure is missing! Starts from the airport itself! 

3. Most ATM’s don’t work! Pay Wave system is not","Mountain Rats
@mountain_rats
·
Sep 17",2025-09-17T03:29:17.000Z,https://x.com/mountain_rats/status/1968155269768286715
Vietnam travel disappointment,"So far, in Saigon, Vietnam:
Goods:
- IKAW MALULUNOD SA KAPE, CHOCOLATE AT MATCHA
- Beh unlimited ata yung food choices parang 2 years dapat ka nandito para itry lahat. Haha. 
- MAPAPAMURA KA SA MURA NG BILIHIN. Ilang araw na ako dito pero wala pang 15K nagagastos ko.","Paolo Domingo
@iampaolodomingo
·
Jul 31",2025-07-31T08:12:27.000Z,https://x.com/iampaolodomingo/status/1950831915050938548
Vietnam travel disappointment,"No lies told. When I wa there it was so chaotic. Useless rude staff, dirty seating  and constant harassment for bribes","@MrLewisVuitton
·
Dec 4",2025-12-03T22:41:14.000Z,https://x.com/MrLewisVuitton/status/1996349034119000252
Vietnam travel disappointment,"𝐒𝐮𝐦𝐦𝐚𝐫𝐲 𝐨𝐟 𝐢𝐬𝐬𝐮𝐞𝐬 𝐚𝐭 𝐋𝐢𝐧𝐠𝐎𝐫𝐦’𝐬 𝐟𝐢𝐫𝐬𝐭 𝐟𝐚𝐧 𝐦𝐞𝐞𝐭𝐢𝐧𝐠 𝐢𝐧 𝐕𝐢𝐞𝐭𝐧𝐚𝐦 .

1.Banner placement: The organizer did not arrange the banner location as previously discussed; the page’s banner was placed far from the check-in booth.
2.Delays:","OhmyOrmVN
@ohmyormvn
·
Feb 25",2025-02-25T01:19:01.000Z,https://x.com/ohmyormvn/status/1894195363546108413
Vietnam travel disappointment,"I like Vietnam but the air pollution in the north is apocalyptic. Couldn't ever live here and I'd even be worried staying for much longer without investing into places with air purifiers, masks etc, not going out when it's bad. Permanent cough, air thick with particulates.","Jan
@janhopi
·
Dec 6",2025-12-06T09:33:21.000Z,https://x.com/janhopi/status/1997237920915431434
