query,tweet,username,time,url
Hanoi travel review,"Hi Assalamualaikum.
Nak share my trip last November. Sebelum pergi memang mostly rujuk this group je so here I am sharing my experience to help others too.

Northern Vietnam  
Hanoi - Sapa - Ninh Binh","Travel Jimat
@TravelJimat
·
Jan 29, 2024",2024-01-29T10:51:06.000Z,https://x.com/TravelJimat/status/1751920901820727347
Hanoi travel review,"Hanoi at night glows with human warmth.

Lanterns shimmer. Smoke rises from searing woks. Laughter drifts. Scooters whine. The air hums with possibility. Every empty seat with a food vendor feels like an open invitation.  

Hanoi Is magic—breath it in deeply.
#Writer #Traveler","Marat
@marat1
·
Dec 1",2025-12-01T16:59:51.000Z,https://x.com/marat1/status/1995538344965800284
Hanoi travel review,"youtube.com/shorts/d8suqS2
…
Traffic at the Old Quarter of Hanoi City in Vietnam Southeast Asia 
#Hanoi #Vietnam #Vietnamese #traffic #TrafficUpdate #urban #city #TravelTown #travel #travelblogger","Strangphotography
@William67335893
·
Jan 3",2025-01-03T03:46:13.000Z,https://x.com/William67335893/status/1875025847608115700
Hanoi travel review,"Solo traveled to Vietnam with zero plans, chose just one city — Da Nang — and it turned out to be the most peaceful, soulful vacation I’ve ever had. Vietnam is vast, but you don’t need to race across the country, if you are on time constraint, then opt for Da Nang. Here's why","Kirubakaran Rajendran
@kirubaakaran
·
May 30",2025-05-30T08:21:15.000Z,https://x.com/kirubaakaran/status/1928366080629616653
Hanoi travel review,"Hanoi was such an impactful experience. someone mentioned Vietnam today and I realised how much I enjoyed every day there. 1 month and still feels less. people, culture, food, the way the city functions and all the madness that comes with being a tourist hub with thousands","Karteek
@hkarteek
·
Dec 1",2025-12-01T12:16:52.000Z,https://x.com/hkarteek/status/1995467130624758047
Hanoi travel review,"According to the tourism department, from the #BLACKPINK shows. 

Hanoi has attracted 2.38 million visitors during the month, rising 21.4% year on year and including 380,100 foreign arrivals. Tourism revenue has also arisen accordingly.
#Vietnam","BP TOUR NEWS (DEADLINE WORLD TOUR)
@BPTOURNEWS
·
Jul 31, 2023",2023-07-31T14:32:00.000Z,https://x.com/BPTOURNEWS/status/1686021901888487424
Hanoi travel review,Cafe Giang - Hanoi  WORLD FAMOUS EGG COFFEE   highly recommended,"₿igmurphEDM
@VikingsfanEDM
·
12h",2025-12-07T03:13:29.000Z,https://x.com/VikingsfanEDM/status/1997504711273107896
Hanoi travel review,"Yes sir. Saigon (cool museums ), Phu Quoc island (Chinese tourists), Hanoi and Ha Long Bay (must see). Was in Da Nang back in Feb/March this year when pollution in BKK was crazy. Dirt cheap, like $50/night 4 stars by the beach cheap.  Worst thing about it is the constant honking,","PicanteMonte
@PicanteMonte
·
Dec 5",2025-12-05T14:27:53.000Z,https://x.com/PicanteMonte/status/1996949651925369245
Hanoi travel review,"Discover the vibrant soul of Hanoi! From ancient temples to buzzing streets, every corner tells a story. Ready to explore like a local? Join our Hanoi City Exploration today! 
 Book your journey now! #Hanoi #VietnamTravel #SaolaVietnamTours","Sao La Vietnam Tours
@vietnamtravel20
·
Dec 2",2025-12-02T01:56:40.000Z,https://x.com/vietnamtravel20/status/1995673440708428107
Hanoi travel review,"Lovely to be back in Hanoi after 15 years. Many changes but still the same city. Here with a group of 12 talented photographers, via my friends at Fotofilmic. Three days here and then on to Hochiminh City later in the week.

Pictures from Hanoi Calling (published 2010. Hard to","Greg Girard
@gregforaday
·
Dec 2",2025-12-02T07:39:10.000Z,https://x.com/gregforaday/status/1995759631256437016
Hanoi travel review,"รับบัตรเครดิต/travel card/cash
กาแฟเวียดนาม 80.-
กาแฟมะพร้าว 110.-
เครปเค้ก 115.-
#เที่ยวเวียดนาม #vietnam #รีวิวคาเฟ่ #รีวิว #vietnamtravel #อร่อยบอกต่อ #เที่ยวฮานอย #ฮานอย #cafehoppingbkk #อร่อยไปแดก #hanoi #dessertoftheday #travelvietnam #vietnamcafe #cafevietnam #hanoicafe","เสพติดรีวิว Review Addict
@Foodtraveladict
·
Mar 6, 2023",2023-03-06T12:20:27.000Z,https://x.com/Foodtraveladict/status/1632717779836231680
Hanoi travel review,"Vietnam Trip: 11 days with ₹1,00,000 INR 

I travelled to Vietnam in September 2025 and this is how you can plan your next vacation to experience Hanoi, Sapa, and Da Nang","Sumit Behal
@sumitkbehal
·
Sep 27",2025-09-27T08:04:10.000Z,https://x.com/sumitkbehal/status/1971848325629345977
Hanoi travel review,"The Ultimate Vietnam Trip Guide 

A beautiful & budget friendly country
 
Part-1(Travel Guide)

Just back from an amazing trip to Vietnam

Here’s my 9 day itinerary covering 
Hanoi, Danang & Saigon City

Perfect for anyone planning a visit. 

Like  Share Bookmark","Bharat
@bharatt___
·
Sep 17, 2024",2024-09-17T10:25:41.000Z,https://x.com/bharatt___/status/1835988489227116601
Hanoi travel review,"Stay:
Old Quarter View Hostel
Queen cafe Hotel
Mad monkey Hanoi(+parties)

Eat at:
Bun Cha Huong Lien
My Pho
Madam Tran Restaurant
Cafe Giang
Trang Tien Ice Cream
4Ps Pizza

Visit:
Ho Chi Minh Mousoleum
One pillar pagoda
Hoa Lo Prison Relic (get audio guide)
Temple of Literature","Shweta
@DalekNo99
·
Jul 21, 2024",2024-07-21T13:31:13.000Z,https://x.com/DalekNo99/status/1815016683817562612
Hanoi travel review,"Who here enjoys Vietnamese food?

Well, I put together a list of 9 tasty things to eat in Hanoi from my summer trip in Northern and Central Vietnam!

Food is so good!

#Hanoi #Vietnam 
faheyjamestravel.com/things-to-eat-
…","James Fahey
@FaheyJames1
·
Dec 2",2025-12-02T09:16:50.000Z,https://x.com/FaheyJames1/status/1995784212473844011
Hanoi travel review,"What’s most incredible place in Hanoi?

It’s not a temple. It’s not a monument. Want to know where it is? It’s a street stall at dusk. Chef stirring. Smoke rising. People slurping. Conversation flowing like Bún Bò Huế.

Satisfaction always smelled like grilled pork.
#Writer","Marat
@marat1
·
Dec 1",2025-11-30T23:08:24.000Z,https://x.com/marat1/status/1995268707988509135
Hanoi travel review,"7 Cheap Places to Travel to for vacation. Thread ! 

1. Hanoi, Vietnam ( Average Cost: $20/day)","Uncle Chu
@datchuguyy
·
Mar 13",2025-03-13T13:31:22.000Z,https://x.com/datchuguyy/status/1900177871299137907
Hanoi travel review,"Vietnam’ın başkenti Hanoi’deyiz. Kavşakta bir kafeden bu manzarayı seyrettik. Trafik mükemmel, hiç tıkanmıyor. Işık yok, şerit yok, kural yok. Yayalar araçlar uyum içinde. Yanımızdaki Alman turist bunun emniyetli de olduğunu kanıtlamak için indi tam ortada beş dakîka durdu.","Alper
@VanerAlper
·
Jan 17, 2019",2019-01-17T16:08:23.000Z,https://x.com/VanerAlper/status/1085931848767655937
Hanoi travel review,"#Buildjakapan: ""Let Me guide you""  

 Pt.26 

 Basket Boat Ride @ Coconut Forest
Cam Thanh Coconut Village, Hội An 

✧ Ticket entrance fee about 30k VND, Price boat is 150K VND/pax, Tour of 40min Ride 
maps.app.goo.gl/s4z3P5GXL2XZGf
…","Cₕₑᵣᵣᵧᵐᵒⁿᵍ
@NieyNie
·
Oct 17, 2023",2023-10-17T06:42:12.000Z,https://x.com/NieyNie/status/1714169926569910631
Hanoi travel review,"Hanoi's Secret Noodle Dish: Bún Bung! Have you tried it?  # 5

It’s not just about Pho or Bun Cha here. Bún Bung is the forgotten culinary ""muse"" of the capital. It features a naturally sweet and clear broth, perfectly balanced with the slight sourness of bamboo shoots, plus","Neuter /acc (❖,❖)
@huynhthien037
·
Dec 3",2025-12-03T14:44:39.000Z,https://x.com/huynhthien037/status/1996229097387950338
Hanoi travel review,"Do you know Hội An has become one of the most ROMANTIC destinations? 

If you are heading there, here is a quick list of things that you can do to enjoy the ancient city of Hội An!","Tanya Khanijow
@TanyaKhanijow
·
Nov 29, 2023",2023-11-29T06:42:12.000Z,https://x.com/TanyaKhanijow/status/1729752602244506005
Hanoi travel review,"6. Hoi An (6 days) 
Kind of touristy but still a slow beach town. Bike around the city (esp at night). Plenty of activities to do, I went for a cooking class @ red bridge. 
Don’t buy a lantern to make a wish on the boat ride, it all ends up in a huge pile of trash.

Contd.","Shweta
@DalekNo99
·
Jul 21, 2024",2024-07-21T13:31:30.000Z,https://x.com/DalekNo99/status/1815016754734833947
Hanoi travel review,"Ho Chi Minh City, affectionately known as Saigon, is a dynamic blend of tradition and modernity. By day or by night, Saigon's energy is infectious, promising unforgettable experiences at every turn.

Discover the must-see attractions that define the essence of Ho Chi Minh City:","MilkLove’s Universe Vietnam
@MilkLoveUni_VN
·
Aug 4, 2024",2024-08-04T15:30:19.000Z,https://x.com/MilkLoveUni_VN/status/1820120086809813352
Hanoi travel review,"Quick observations on Vietnam through an Indian tourist's eyes.  

1) Vietnam's cities, towns and even rural areas are clean—and for someone like me who went there expecting third-world-like conditions, I was pleasantly surprised.","Nikhil | നിഖിൽ | निखिल | ನಿಖಿಲ್
@nikhilnarayanan
·
Oct 5, 2022",2022-10-05T14:10:28.000Z,https://x.com/nikhilnarayanan/status/1577662510357889024
Hanoi travel review,"Vietnam offers an amazing culture, a great crowd, and numerous options to explore the northern regions such as Sapa and Ha Giang loop tours.

You can also visit Halong Bay and Ninh Binh for some breathtaking views.","Aditya Sharma
@aditya_sharma
·
Jun 10, 2023",2023-06-10T12:39:42.000Z,https://x.com/aditya_sharma/status/1667511857480073217
Hanoi travel review,"Planning a trip to Ho Chi Minh, Vietnam? We booked a room at the Akoya Saigon Central Hotel, a popular budget accommodation that has everything you'll need for a comfortable stay.

Book this via Klook: 
klook.com/en-US/hotels/d
…","Rappler
@rapplerdotcom
·
Dec 4",2025-12-04T10:36:48.000Z,https://x.com/rapplerdotcom/status/1996529109443424746
Hanoi travel review,"Another great day in Ho Chi Minh. War Remnants Museum was harrowing, city gardens relaxing, street food tasty, AO show at the Opera House entertaining & finally relaxing with cocktails  in the roof top bar #caravellesaigon 
#LincsConnect","Dawn Thomas
@DawnThomas2311
·
Dec 2",2025-12-02T15:14:06.000Z,https://x.com/DawnThomas2311/status/1995874120148681126
Hanoi travel review,"Day 2: 
Took a day trip to Ninh-binh.. it is a country side place.. takes about 2.5hrs ride from Hanoi. 

At Ninh-binh, you would do a boat ride for about 45mins passing through caves surrounded by lush green hills.. I would say, it is a good ride. 

Post lunch, we had 2 options","siddhartha
@kpsiddhu
·
Jul 20",2025-07-20T02:21:23.000Z,https://x.com/kpsiddhu/status/1946757298086441309
Hanoi travel review,"Tips for travelling to Vietnam 

A thread ( 1/n)

1. While in Hanoi, book Hotel Lotte 

PS: Thank me later","The Startup CA
@mehulshahca
·
Oct 25, 2022",2022-10-25T04:17:28.000Z,https://x.com/mehulshahca/status/1584761031645356032
Hanoi travel review,"Warning: Side effects may include sudden travel cravings 
Here are  photos that capture the true soul of Vietnam - from Ha Giang’s rugged peaks to Hoi An’s golden lanterns, Sapa’s terraced valleys, Ha Long’s emerald bays, and the peaceful Mekong life.
If you feel the urge","Vietnam Tours & Travel
@Originvietnam
·
Dec 4",2025-12-04T08:20:33.000Z,https://x.com/Originvietnam/status/1996494823097040973
Hanoi travel review,"เล็งมาจากกรุงเทพเลยว่าถ้ามาฮานอยต้องมาที่นี้ให้ได้ ปล้วก็ไม่ผิดหวัง ร้านสวยมากกกกก ชอบอะไรแบบนี้เป็นคาเฟ่ตึก 5 ชั้น (มีลิฟท์) ชั้น 5 สวยสุด มีระเบียงด้านนอกดูวิวอากาศดีๆ ฟินนน ~ 
กาแฟบางๆไม่ได้เข้มมาก 
@vuongiaomua 
Location : 77 Lò Sũ, Hoàn Kiếm, Hà Nội
เปิด 7:00 - ปิด 14:00","เอโคโอเค
@imokvatchara
·
Apr 8, 2024",2024-04-08T01:22:39.000Z,https://x.com/imokvatchara/status/1777144995897897388
Hanoi travel review,"The heartbeat of Hanoi doesn’t just live in its people
It lives in those who taste, smell, feel and dream Hanoi. The city changes them. Because once you’ve tasted it, once you’ve experience it, it never really leaves you.
It’s a place that will rewritten your heartbeat.
#Writer","Marat
@marat1
·
Dec 6",2025-12-05T22:41:50.000Z,https://x.com/marat1/status/1997073960316686768
Hanoi travel review,"Rekomendasi penginapan di Hanoi: La Casa The Hide Away. USD28/malam (harga Agoda, Juni 2018) bisa dipakai buat 4-5 orang.

Yang demen desain interior ala Pinterest, pasti suka sama studio ini. Fasilitasnya lengkap, ada AC, kulkas, pantry, dan mesin cuci yang bisa dipakai.","Akidna Rahma
@naishakid
·
Jun 29, 2018",2018-06-29T05:33:38.000Z,https://x.com/naishakid/status/1012569760410656768
Hanoi travel review,"Ayah dan anak backpacking 24 hari di Vietnam!  Style gila. 

Route dorang dari KL - Penang - Hanoi - Sa Pa - Hanoi - Hue - Danang - Hoi An - Nha Trang - Ho Chi Minh - KL .

Part 1
 Link Gud (FB)

#vietnam","Mat Travel
@mattravelmy
·
Oct 25, 2018",2018-10-25T07:58:19.000Z,https://x.com/mattravelmy/status/1055367939174461440
Hanoi travel review,"Explore Vietnam's mangroves, markets and orchards. 5 great day trips from Ho Chi Minh City: 
lptravel.to/NDFsmE","Lonely Planet
@lonelyplanet
·
Jan 15, 2019",2019-01-15T15:02:07.000Z,https://x.com/lonelyplanet/status/1085190398882938894
Hanoi travel review,"Are you serious?

Ho Chi Minh is a must experience. People is really nice and one of the best food in Asia.

How can you take this girl seriously if you put India above Japan as top countries.","Cruzo
@cruzo333
·
24m",2025-12-07T15:24:08.000Z,https://x.com/cruzo333/status/1997688584552485179
Hanoi travel review,"One of the most UNDERRATED cities I have visited recently 

 Ho Chi Minh City, also known as Saigon, is a must-see destination for travelers looking to experience the best of Vietnam.

Here are the top 7 attractions you should not miss out on","Tanya Khanijow
@TanyaKhanijow
·
Apr 19, 2023",2023-04-19T06:44:30.000Z,https://x.com/TanyaKhanijow/status/1648578299797602304
Hanoi travel review,"1) Hanoi 
Capital of Vietnam and very chilled out city. Good cafés & a city life to be experienced. 
Night market shoppings, lake walk, city tour to historic places to be done here","Deepak K Viswanathan
@DeepakVisva
·
Nov 5, 2022",2022-11-05T14:16:15.000Z,https://x.com/DeepakVisva/status/1588897987681726465
Hanoi travel review,"Dua hotel/homestay yang korang wajib stay dekat Hanoi dan Sapa, Vietnam.

Kanan tu paling terkejut sebab tak expect dapat bilik dan view secantik itu.","kyuhaenna
@kyumadethings
·
May 20",2025-05-20T02:50:05.000Z,https://x.com/kyumadethings/status/1924658859018432997
Hanoi travel review,"just had the best food i’ve tried in my nearly 30 countries now. a beef noodle soup place here in Hanoi that was recommended by a local. no menu, they only serve one thing. only 2 small tables full of locals. we were the only gringos in there. goin back 2morrow","abdul
@Advil
·
Dec 22, 2024",2024-12-22T16:55:08.000Z,https://x.com/Advil/status/1870875730722357565
Hanoi travel review,"HANOI TRAVEL COLLECT OVER 600 BILLION VND (estimates over 25 millions in USD) IN 2 DAYS OF 
@BLACKPINK
 SHOW 

According to estimates of the Hanoi Department of Tourism, in 2 days of July 29 and 30 (also 2 days of BLACKPINK group performing at My Dinh Stadium), the total number of","aa
@aanglerrr
·
Aug 5, 2023",2023-08-05T02:57:44.000Z,https://x.com/aanglerrr/status/1687659120541995008
Hanoi travel review,"Explore Vietnam's mangroves, markets and orchards. 5 great day trips from Ho Chi Minh City: 
lptravel.to/NDFsmE","Lonely Planet
@lonelyplanet
·
Jan 13, 2019",2019-01-13T13:22:06.000Z,https://x.com/lonelyplanet/status/1084440451397177344
Hanoi travel review,Every corner in Hanoi offers something new from lakes to markets to late night eats.,"Lonely Planet
@lonelyplanet
·
Dec 4",2025-12-03T19:18:01.000Z,https://x.com/lonelyplanet/status/1996297892433166514
Hanoi travel review,"Coffees of Hanoi - Day 3 

Egg coffee, salted coffee, coconut coffee, the Vietnamese know how to get their coffees right. 

(Bought a LOT to get back home, of course)","Jay
@Breadwala
·
Feb 8",2025-02-08T13:19:03.000Z,https://x.com/Breadwala/status/1888215969623134618
Hanoi travel review,"clickasnap.com/image/11818360
Immerse yourself in the vibrant atmosphere of the Old Quarter in Hanoi and find  local specialties and unique works of art. Perfect  to experience authentic Vietnam
Digital Download 
Self Promotion 
#Hanoi #Vietnam #photography #streetphotography #travel","Strangphotography
@William67335893
·
May 6",2025-05-06T06:05:14.000Z,https://x.com/William67335893/status/1919634540806500583
Hanoi travel review,"Ho Chi Minh Long Weekend Trip For UAE National Day - Travel And Daily Vl... 
youtu.be/N0214f16BE4?si
… 
During the UAE National Holiday weekend, I made an impromptu trip to Saigon, Vietnam. No agenda, just to hang with friends, have some local food and of course go to a lot of cafes","Allen Claudius
@DiabolikAllen
·
Dec 7",2025-12-07T16:12:54.000Z,https://x.com/DiabolikAllen/status/1997700855265624065
Hanoi travel review,"Hanoi will overwhelm you, charm you, and slow you down all in the same day. Here’s my personal no-skip list,  the things I’d happily do again and again. Save it, steal it, share yours too. 1/10","Itinerary Whisperer
@khyatimaloo
·
Sep 12",2025-09-12T07:06:30.000Z,https://x.com/khyatimaloo/status/1966397995810959783
Hanoi travel review,"Here are 7 reasons to visit Hoi An, one of Vietnam's most beautiful towns: 
cnn.it/2Y0UWhu","CNN
@CNN
·
Jun 17, 2019",2019-06-17T06:55:06.000Z,https://x.com/CNN/status/1140513181313523712
Hanoi travel review,"Hanoi's 10 essential street foods: from snail soup to deep-fried dumplings 
lptravel.to/lqKMjy","Lonely Planet
@lonelyplanet
·
Jul 8, 2016",2016-07-08T11:10:17.000Z,https://x.com/lonelyplanet/status/751372830927978496
Hanoi travel review,"Hanoi after dark: Here's how to enjoy the best nightlife when you travel to Vietnam's capital city 
cnn.it/2zQKTiD","CNN
@CNN
·
Oct 30, 2017",2017-10-30T02:54:27.000Z,https://x.com/CNN/status/924831837427466241
Hanoi travel review,"According to the latest report of the Hanoi Department of Tourism, the event of Korean group BLACKPINK coming to Hanoi has attracted the attention of a large number of domestic and international audiences and media. Hanoi is expected to welcome 2.38 million visitors this July. In","aa
@aanglerrr
·
Jul 31, 2023",2023-07-31T14:56:03.000Z,https://x.com/aanglerrr/status/1686027953233068032
Hanoi travel review,"The street food vendors in Hanoi are alchemists.

Their restaurant? The street. Their tools? Smoke, steel, recipes, spices and memory. Their masterpiece? A meal that vanishes from your plate, but stays with you forever.  

They are chefs who create moments you will never forget.","Marat
@marat1
·
Dec 2",2025-12-01T17:00:35.000Z,https://x.com/marat1/status/1995538530509156834
Hanoi travel review,"#Vietnam  | Ha Noi becomes the safest city for female solo travelers in South East Asia, noted by Tripzilla, the top online travel agency in Southeast Asia.","The International Magazine
@TheIntlMagz
·
Mar 13, 2023",2023-03-13T11:13:43.000Z,https://x.com/TheIntlMagz/status/1635237701703327747
Hanoi travel review,"#จ๊อดแฟร์ เป็นที่ที่ไม่ได้น่าเดินขนาดนั้นในมุมของเรานะ

- ร้านขึ้นเบียดกันแน่นไปหมดเลย ทางเดินแคบ ทำให้ air flow ไม่ดีครับ
- มีโจรล้วงกระเป๋าของจริง อยากเตือนว่าให้ระวังครับ
- นักท่องเที่ยวต่างชาติล้น (เน้นเอเชีย คนจีนเยอะ) ปริมาณคนหนาแน่นกว่าพื้นที่ ทำให้มันแออัดไปกันใหญ่
-","TOOTSYREVIEW
@tootsyreview
·
Dec 13, 2023",2023-12-13T16:27:07.000Z,https://x.com/tootsyreview/status/1734973233383018838
Hanoi travel review,"My last essay is a series of notes I took while waiting for food on my first night in Hanoi, these are some of my Midjourney creations to pay homage to the vibes I breathed in here. Ultimate winner is in the article, Lightweight Observations, link in the comments.","brando
@Lucabrando_
·
Dec 1",2025-12-01T08:33:41.000Z,https://x.com/Lucabrando_/status/1995410964922175990
Hanoi travel review,"9. Hanoi, Vietnam

Hanoi is where medieval charm meets modern hustle, especially in the Old Quarter where the streets are like a maze named after old trades. 

The mix of ancient temples and busy markets keeps things interesting.","Culture Explorer
@CultureExploreX
·
Aug 9, 2024",2024-08-09T12:33:52.000Z,https://x.com/CultureExploreX/status/1821887619560509593
Hanoi travel review,"Guangxi Culture, Tourism & Technology Week just lit up Hanoi! 

From intangible heritage and Guangxi cuisine to AI interaction zones and the “Ho Chi Minh & Guangxi” photo exhibition, thousands joined to explore a new “Culture + Tourism + Tech” model.

Celebrating 75 years of","Splendors of Guangxi
@Splendors_of_GX
·
Dec 1",2025-12-01T02:55:34.000Z,https://x.com/Splendors_of_GX/status/1995325872837099563
Hanoi travel review,"Demen banget sama pusat kota Ho Chi Minh

Kombinasi bangunan bersejarah dan modernnya ada, ruang publik terbuka di pinggir Sungai Saigon dan Nguyen Huenya keren, jauh lebih bagus dari pusat Jakarta

Minus cuman public transport cuman sampe jam 8-9 malem, dan pemotornya lebih gila","Adriansyah Yasin Sulaeman
@adriansyahyasin
·
Oct 8, 2022",2022-10-08T05:39:23.000Z,https://x.com/adriansyahyasin/status/1578621056889208833
Hanoi travel review,"Hanoi after dark: Here's how to enjoy the best nightlife when you travel to Vietnam's capital city 
cnn.it/2zh6rJ1","CNN
@CNN
·
Oct 30, 2017",2017-10-30T06:15:12.000Z,https://x.com/CNN/status/924882357521408000
Hanoi travel review,"From snail soup to deep-fried dumplings: #Hanoi’s 10 essential street foods 
lptravel.to/lqKMjy by @EmilyPetsko","Lonely Planet
@lonelyplanet
·
Jun 28, 2016",2016-06-28T13:20:14.000Z,https://x.com/lonelyplanet/status/747781657831313408
Hanoi travel review,"'Bún chả' is an exceptionally delicious and famous Vietnamese dish that represents the essence of Hanoi’s culinary culture. It features grilled pork-both minced pork patties and thinly sliced pork belly-served in a bowl of savory, sweet-and-sour fish sauce-based broth. This is","𝐇𝐮𝐛𝐢𝐋𝐚𝐧𝐝 - for Hanbin Ngô Ngọc Hưng
@hubilandvn
·
May 29",2025-05-29T12:33:44.000Z,https://x.com/hubilandvn/status/1928067231055049215
Hanoi travel review,"City: Hoi An, Vietnam
Resort: Bellerive
5 star resort

Price (inc. breakfast): ₹4,200/night

Note: Includes Tax & charges

Hoi An is 20 minutes drive from Da Nang","Harsh Vardhan
@harsh_vardhhan
·
Apr 20",2025-04-20T07:42:42.000Z,https://x.com/harsh_vardhhan/status/1913860863489872236
Hanoi travel review,"Eh jujur ga expect suka sama Ho Chi Minh… kayaknya next harus ke sini lagi… 

Aku ngerasa makan sehat banget di sini… banyak sayur + kuah bening…

Drivernya jago nyetir, bener2 manuvernya ada aja… tp ga yg emosian…

Orangnya soft spoken… selama jajan2 selalu diservice","dave !!!
@bukanDWP
·
Oct 18",2025-10-18T02:12:31.000Z,https://x.com/bukanDWP/status/1979369972494487601
Hanoi travel review,"Hanoi after dark: Here's how to enjoy the best nightlife when you travel to Vietnam's capital city 
cnn.it/2zktIda","CNN
@CNN
·
Oct 31, 2017",2017-10-31T06:31:10.000Z,https://x.com/CNN/status/925248763924541442
Hanoi travel review,The Hanoi train street was in the news recently for authorities clamping down on repeated encroachment. Here are few images of my visit some time back. This is a nice example of how small places can offer unique experiences to visitors.,"Nitin Naik
@NitinNaik5
·
Dec 2",2025-12-02T10:07:18.000Z,https://x.com/NitinNaik5/status/1995796913191571465
Hanoi travel review,"10 essential #Hanoi street foods, from snail soup to fried dumplings: 
lptravel.to/lqKMjy #travel #lp","Lonely Planet
@lonelyplanet
·
Jun 26, 2016",2016-06-26T12:50:10.000Z,https://x.com/lonelyplanet/status/747049315441467392
Hanoi travel review,"Discover Hanoi differently during our new #Hanoi Night Tour  #BajaBikes #biketour
bajabikes.eu/en/hanoi-night
…","BAJA BIKES THE WORLD AT YOUR WHEELS!
@bajabikes
·
Dec 1",2025-12-01T14:02:22.000Z,https://x.com/bajabikes/status/1995493678677151879
Hanoi travel review,Yesterday I found an adorable French Vietnamese bakery when I was out with my friends and got delicious pastries for breakfast!,"✧MINN✧ I
@Honeystars_07
·
Dec 7",2025-12-07T16:24:30.000Z,https://x.com/Honeystars_07/status/1997703775805751763
Hanoi travel review,"Bánh Mìs of Hanoi - Day 2 

I tried these at four of the most recommended spots and I gotta say, this city and its bread has inspired me way too much to do something back home at 
@crustworthyin
. This sandwich is extraordinary.","Jay
@Breadwala
·
Feb 7",2025-02-07T16:29:50.000Z,https://x.com/Breadwala/status/1887901594395791459
Hanoi travel review,"Hanoi är inte bara en stad med massor av gränder och gröna alléer. I centrala Hanoi ligger många sjöar av olika storlek. Här Truc bach, kantad av caféer, tempel och restauranger.","Jonas Sjöstedt
@jsjostedt
·
Dec 19, 2020",2020-12-19T07:22:23.000Z,https://x.com/jsjostedt/status/1340195759753285633
