query,tweet,username,time,url
Vietnam transportation review,"Vietnam menerapkan aturan lalu lintas baru per 1 Januari 2025.

warga yang melaporkan terjadinya pelanggaran lalu lintas, bakal mendapatkan hadiah 10 persen dari nilai denda yang dikenakan terhadap si pelanggar.

Mantap! Warga yang Laporkan Pelanggar Lalu Lintas Dapat Imbalan Rp3","VivaCoid
@VIVAcoid
·
Jan 9",2025-01-09T08:59:09.000Z,https://x.com/VIVAcoid/status/1877278928110497793
Vietnam transportation review,THACO and Hyundai Rotem signed an Agreement on Localization of Production of Locomotives and Rolling Stock for Urban and High-Speed Trains in Vietnam,"Olala
@olalatech1
·
Dec 6",2025-12-06T16:49:42.000Z,https://x.com/olalatech1/status/1997347731988488378
Vietnam transportation review,"Vietnam has agreed to use Chinese loans to build new railways between the two countries, in a major confidence-building step that would boost bilateral trade and connections.
Beijing obtained Vietnam's approval for the use of China-made COMAC passenger jets in Vietnam.","ShanghaiPanda （ Account deactivation）
@thinking_panda
·
Apr 15",2025-04-14T21:55:11.000Z,https://x.com/thinking_panda/status/1911901071884341329
Vietnam transportation review,"China's current policy towards Vietnam has a clear characteristic of ""encouraging the development of northern Vietnam and ignoring the development of southern Vietnam"".

China continues to build more railways in North VN, do more inter-border business, invest in factories,","DaiWW
@BeijingDai
·
Aug 28, 2024",2024-08-28T07:06:34.000Z,https://x.com/BeijingDai/status/1828690623551230215
Vietnam transportation review,"Aprobada nueva línea de alta velocidad entre China y Vietnam.

Conexión idónea para comercio y turismo, desde la fronteriza Lao Cai hasta Hanoi, con final en el puerto de Hai Phong. Inversión de 8.000 millones de dólares.

Estados Unidos destruye, China construye.","Ma Wukong 马悟空
@Ma_WuKong
·
Apr 1",2025-04-01T08:16:23.000Z,https://x.com/Ma_WuKong/status/1906983973148057680
Vietnam transportation review,"Vietnam declared today that it will seek to complete two  high speed rail lines to formally not only connect Vietnam,  but to also link it to China's regional network. 

This is a major win for China as it basically will have tied up Vietnam/Laos/Thailand into its planned China -","OK Then
@okaythenfuture
·
Apr 10, 2024",2024-04-10T11:43:15.000Z,https://x.com/okaythenfuture/status/1778025951240286240
Vietnam transportation review,Vietnam-Lao opens the portal and QR payment system to allow citizen of 2 countries to pay in their own currency while in another - signify a further deepening of cooperation. Also the news about the construction of Hanoi-Vientian highway.,"Let’s talk Vietnam #abolishNATO #freePalestine
@darrion_nguyen
·
Jan 10",2025-01-10T03:55:51.000Z,https://x.com/darrion_nguyen/status/1877564990644707581
Vietnam transportation review,"Saigon - Nha Trang Dengan Keretapi 

Pemandangan yang dapat dilihat sepanjang 8 jam perjalanan sejauh 400KM merentasi bumi Vietnam dengan keretapi SE22.

Dari sawah bendang, ladang buah naga, pesisir pantai sehinggalah ladang kincir angin dapat dilihat sepanjang perjalanan.","Hazwan Hafiz
@hazwanhfiz
·
Dec 22, 2023",2023-12-22T01:08:47.000Z,https://x.com/hazwanhfiz/status/1738003615594504464
Vietnam transportation review,"Vietnam’s Politburo announced last Thursday that it will fund its entire National High Speed Rail network entirely on its own, with no financing from any external party. 

This HSR will also link up with the broader China - SE Asian network being built regionally at the moment.","OK Then
@okaythenfuture
·
Oct 6, 2024",2024-10-06T13:03:06.000Z,https://x.com/okaythenfuture/status/1842913473631793656
Vietnam transportation review,"1000-mile high-speed rail coming to Vietnam!

From Hanoi to Ho Chi Minh city. It will cost $67 billion and will be done in 8 years.

Who’s providing the technology? China, Japan…?","S.L. Kanthan
@Kanthan2030
·
Nov 30, 2024",2024-11-30T12:58:20.000Z,https://x.com/Kanthan2030/status/1862843607197389055
Vietnam transportation review,"Vietnam–U.S. imports are up ~25% YoY, and carriers are expanding connectivity to meet rising demand.

 CMA CGM has launched a new barge service from Que Vo → Haiphong, creating a faster link from Northern Vietnam’s manufacturing zones into U.S.-bound services.

Key details:","Mothership
@mothership_us
·
Dec 6",2025-12-05T21:16:35.000Z,https://x.com/mothership_us/status/1997052506715918770
Vietnam transportation review,"Starlink is now in the final stage of approval to operate in Vietnam, which means high-speed, low-latency Internet might soon be available even in remote or hard-to-reach areas. 

 Read the article: 
news.tuoitre.vn/starlink-satel
… ￼

#Vietnam #Internet #Starlink #Connectivity","Tuoi Tre News
@VietNewsGateway
·
Dec 2",2025-12-02T12:36:23.000Z,https://x.com/VietNewsGateway/status/1995834431073124494
Vietnam transportation review,"$VNM
Vietnam keeps getting stronger behind the scenes. The country is investing heavily in logistics and cutting shipping costs so it can become one of the top global trade hubs. Even Amazon is helping Vietnam build out its e-commerce export system.

This is the kind of long-term","Tim Titan
@BrokenToysInv
·
Dec 6",2025-12-06T16:56:52.000Z,https://x.com/BrokenToysInv/status/1997349535899595214
Vietnam transportation review,"On 27 November, Chipolbrok held the South-East Asia Cooperation Conference in Ho Chi Minh City, Vietnam, bringing together partners to discuss new opportunities in maritime transport and project cargo in SE Asia.  Highlights in the video. #shipping #Vietnam","Chipolbrok
@ChipolbrokCom
·
Dec 4",2025-12-04T07:20:39.000Z,https://x.com/ChipolbrokCom/status/1996479749938647154
Vietnam transportation review,"Việt Nam's biggest city plans to ban heavy diesel trucks, limit older petrol motorbikes and install automatic camera enforcement as it moves toward cleaner urban transport.        
 
vietnamnews.vn/environment/17
…","Việt Nam News
@VietnamNewsVNS
·
Dec 5",2025-12-05T06:49:16.000Z,https://x.com/VietnamNewsVNS/status/1996834236465402261
Vietnam transportation review,"On November 6, the handover ceremony of Vietnam's first urban light rail project undertaken by CREC under the EPC contract was held at Cát Linh Station. The Cát Linh – Ha Dong #railway line is 13.02 km long, with a maximum design speed of 80 km/h and a total of 12 stations.","China Railway Engineering Corporation
@CRECofficial
·
Nov 9, 2021",2021-11-09T00:50:53.000Z,https://x.com/CRECofficial/status/1457873293554315271
Vietnam transportation review,"The Hanoi Cat Linh—Ha Dong Metro Line, built with the participation of China Railway Construction Corporation, has served over 1.77 million passengers since its opening in Nov 2021 in Vietnam.","Lijian Zhao 赵立坚
@zlj517
·
Apr 2, 2022",2022-04-02T00:38:01.000Z,https://x.com/zlj517/status/1510053908479352833
Vietnam transportation review,"The situation is rapidly deteriorating logistically in VN, as the southern region is under full C-19 lockdown.

All marine terminals at Ho Chi Minh City (the main south VN gateway) are congested, with many vessels waiting to berth.

The port hub of Vung Tau has slowed to a crawl.","HUNTSMAN
@maphumanintent
·
Jul 19, 2021",2021-07-19T13:01:15.000Z,https://x.com/maphumanintent/status/1417107264910069763
Vietnam transportation review,"Lao Cai - Ha Noi - Hai Phong high speed railway (160km/hrs, standard gage, double track), worth 11B dollar, is under feasibility study and planned to start end 2025. This is part of BRI and also “2 economic corridor” between China and Vietnam.","Let’s talk Vietnam #abolishNATO #freePalestine
@darrion_nguyen
·
Nov 14, 2024",2024-11-14T06:19:23.000Z,https://x.com/darrion_nguyen/status/1856945003488317943
Vietnam transportation review,"Vietnam's first urban railway, constructed by China, has undergone final test runs. Click for more about the project #MadeInChina","China Xinhua News
@XHNews
·
Aug 3, 2018",2018-08-03T08:22:06.000Z,https://x.com/XHNews/status/1025295734432784385
Vietnam transportation review,"Socavón se traga dos automóviles en Vietnam

 El agujero de 15 metros de largo por seis de ancho se abrió en una calle de la ciudad de Da Nang, lo que sorprendió a la población vietnamita.

 De acuerdo con medios locales, la erosión del suelo fue causada por obras","Sputnik Mundo
@SputnikMundo
·
Dec 4",2025-12-04T00:30:00.000Z,https://x.com/SputnikMundo/status/1996376404875767918
Vietnam transportation review,"MOFA: China provided traffic support for Kim's journey to Vietnam #TrumpKimVietnam 
goo.gl/KDPQRn","CGTN
@CGTNOfficial
·
Feb 26, 2019",2019-02-26T12:05:00.000Z,https://x.com/CGTNOfficial/status/1100366115308474368
Vietnam transportation review,"BREAKING: Vietnam is now cutting tariffs on American cars & liquefied natural gas.

They are also approving Starlink services to improve relationship with the U.S. under Trump - Reuters","Derrick Evans
@DerrickEvans4WV
·
Mar 30",2025-03-30T01:15:00.000Z,https://x.com/DerrickEvans4WV/status/1906153150597214366
Vietnam transportation review,"Ho Chi Minh City really showing the Korean influence on its bus system (good!). With Korean-made buses (and some Chinese ones), type of service sorted by solid colors (blue and green) and a BRT lane on Ngai Ham. Feeling alot like Seoul (see post below).","JR Urbane Network
@JRUrbaneNetwork
·
May 2, 2024",2024-05-02T09:29:18.000Z,https://x.com/JRUrbaneNetwork/status/1785964774544834844
Vietnam transportation review,"Vietnam is showing the world what a national telemedicine strategy can look like when the priority is access—not profit.

While the U.S. continues debating reimbursement codes, copays, and whether virtual care should be billed like an in-person visit, Vietnam has spent the past","Evan Kirstel #B2B #TechFluencer
@EvanKirstel
·
Dec 1",2025-12-01T02:07:25.000Z,https://x.com/EvanKirstel/status/1995313755492696488
Vietnam transportation review,"Vietnam’s logistics sector is entering a new era — growing 14–16% annually, contributing 4.5–5% to GDP, and powered by 34,000+ enterprises and modern infrastructure. The country is ready to scale globally! 
 
en.infographics.vn/vietnamese-log
…","PAIH_Vietnam
@paih_vietnam
·
Dec 5",2025-12-05T07:02:23.000Z,https://x.com/paih_vietnam/status/1996837541061054523
Vietnam transportation review,"Le Vietnam a construit ses 2 premiers systèmes de métro à Hanoi, la capitale, avec un financement chinois et l'autre à Saigon avec une expertise japonaise. Celui de Hanoï est plus rapide mais a eu plusieurs accidents, et celui de Saigon est plus lent mais n'a eu aucun accident.","Bouteflikov™
@Bouteflikov
·
Apr 18, 2020",2020-04-17T21:33:17.000Z,https://x.com/Bouteflikov/status/1251262481105854469
Vietnam transportation review,"1986 –  Vietnam moves away from a centrally planned system.
Late 1980s – Early Market reforms include relaxed price controls, agricultural collectivists dismantled leading to boom in rice production.
1990s – Legalized private businesses. Market mechanisms spread across most of","Objectobot
@Objectobot
·
Dec 3",2025-12-02T19:44:23.000Z,https://x.com/Objectobot/status/1995942139986067528
Vietnam transportation review,2000 оны үед JICA Монгол Вьетнам метро барих санал тавьж байснаас Вьетнам 2021 онд 1 шугамтай 12 км урттай өдөртөө 20000 хүн 80 км хурдтай тээвэрлэх нийт 12 зогсоолтой метрог 80.77 m USD барьж ашиглалтанд оруулсан. Метро хэрэггүй гэж хашгирдаг нөхдүүд энийг нэг харна биз.,"chinzo_teacherJET
@charleyjet
·
Sep 18, 2022",2022-09-18T14:03:09.000Z,https://x.com/charleyjet/status/1571500073426776069
Vietnam transportation review,"Vietnam's first urban light rail, built by a Chinese company, has started trial operation. #BeltandRoad","China Xinhua News
@XHNews
·
Sep 21, 2018",2018-09-21T10:21:15.000Z,https://x.com/XHNews/status/1043082722179076096
Vietnam transportation review,Vietnam requests aid from Japan for new mega-railway & refinery projects with price up to $65 billion. Japan hasnt even started Vietnam North-South express they promised to do back in 2007 in 2020. It's better to ask China for help who successfully finished Laos railway quickly,"Rihito says 我的推特账户已被归还
@RihitoPhysicist
·
Jan 15, 2023",2023-01-15T10:27:52.000Z,https://x.com/RihitoPhysicist/status/1614570054200492034
Vietnam transportation review,"VIETNAM APPROVES $67B HIGH-SPEED RAILWAY, DATA, ENERGY LAWS

Vietnam's parliament just decided to throw a cool $67 billion at a high-speed rail project that'll turn the journey from Hanoi to Ho Chi Minh City into a breezy 5-hour trip by 2035. Because clearly, what Vietnam","Mario Nawfal
@MarioNawfal
·
Nov 30, 2024",2024-11-30T11:11:14.000Z,https://x.com/MarioNawfal/status/1862816653899129164
Vietnam transportation review,"HCM City to Launch Việt Nam’s First Large-Scale Low-Emission Zone in 2026 to Curb Vehicle Pollution -  
thegulfobserver.com/hcm-city-to-la
…","The Gulf Observer
@GULFOBSERVER21
·
Dec 5",2025-12-05T06:02:04.000Z,https://x.com/GULFOBSERVER21/status/1996822359341142422
Vietnam transportation review,Did you guy know that Vietnam - Laos is going to build a railway to connect Vientiane to Vung Ang - the deep sea port in central Vietnam ? It will turn Laos from infamous “land-lock” to sea-accessible country and central logistical hub of SEA.,"Let’s talk Vietnam #abolishNATO #freePalestine
@darrion_nguyen
·
Dec 6, 2021",2021-12-06T15:16:04.000Z,https://x.com/darrion_nguyen/status/1467875494477524995
Vietnam transportation review,"The right line of #Hanoi #Metro Line 3 in #Vietnam was fully connected on Monday, a breakthrough achieved with the help of a tunnel boring machine manufactured in #China. This machine is the first tunnel boring machine used in the construction of the Hanoi Metro project. Over","CCTV Asia Pacific
@CCTVAsiaPacific
·
Dec 3",2025-12-03T07:40:42.000Z,https://x.com/CCTVAsiaPacific/status/1996122407309021480
Vietnam transportation review,"Vietnam

 Current Update
 Vietnam has scrapped its Two-Child Policy amid historically low birth rates.

 Basic Info
 Capital: Hanoi
 Located on the Indochina Peninsula, Southeast Asia

 Political Borders
 Land: China, Laos, Cambodia
 Maritime: Eastern Sea","UPSC & PCS NOTES
@UPSC_EDU
·
Dec 3",2025-12-03T16:32:22.000Z,https://x.com/UPSC_EDU/status/1996256202930683935
Vietnam transportation review,"e.vnexpress.net/news/news/traf
…

My take?  It is such rubbish and bullshitting. Buat contoh, program MRT Vietnam udah jalan belasan tahun tapi belum jg operasional, padahal sudah dibantu dr Jepang dan kompleksitas MRT ya masih dibawah High Speed railways, dan sampai sekarang Vietnam ya","Mado
@madokafc1
·
Oct 7, 2024",2024-10-07T04:13:52.000Z,https://x.com/madokafc1/status/1843142676251840786
Vietnam transportation review,"Toxic smog returns to Vietnam’s capital Hanoi, blanketing the city and prompting authorities to urge residents with respiratory conditions to stay indoors","Bloomberg
@business
·
Dec 3",2025-12-03T08:18:45.000Z,https://x.com/business/status/1996131980673491436
Vietnam transportation review,"VIETNAM PLANS $7.2 BILLION RAILWAY LINK WITH CHINA

Vietnam estimates the cost of a new 427-km railway connecting its Lao Cai province to China's Yunnan province at 179 trillion dong ($7.2 billion). 

The railway will run through Hanoi, Haiphong, and Ha Long City. Vietnam is","Mario Nawfal
@MarioNawfal
·
Oct 16, 2024",2024-10-16T14:31:43.000Z,https://x.com/MarioNawfal/status/1846559651883614593
Vietnam transportation review,"SHACMAN has just delivered 102 X3000 #dumptrucks to Vietnam
From roads to airports, these trucks are built for heavy-duty work and reliability.
What do you think is the biggest challenge for trucks in fast-growing markets like Vietnam?  @chinatrucks.org","truckexports
@china_truck
·
Dec 3",2025-12-03T08:27:43.000Z,https://x.com/china_truck/status/1996134239491051947
Vietnam transportation review,"Cat Linh-Ha Dong metro line in Vietnam's capital Hanoi launches automated ticketing system, Vietnam News Agency reports 
xhtxs.cn/8Ex","China Xinhua News
@XHNews
·
Dec 6",2025-12-06T01:43:58.000Z,https://x.com/XHNews/status/1997119797122003260
Vietnam transportation review,"So countries that are not connected will be less efficient comparatively. Hence Vietnam fast tracked their rail system integration with China.

HOWEVER, with the new leadership in Vietnam, the future of this project is still doubtful.","Zhao DaShuai 东北进修
@zhao_dashuai
·
Sep 1, 2024",2024-09-01T02:15:08.000Z,https://x.com/zhao_dashuai/status/1830066832533045413
Vietnam transportation review,"Vietnam has 3 of the top 10 busiest domestic flight routes in SE Asia (Hanoi-HCMC, Da Nang-HCMC and Da Nang-Hanoi) with 1 making the top 10 busiest domestic flight routes globally (Hanoi-HCMC). It's almost like there should be a HSL that runs the length of this long country...","JR Urbane Network
@JRUrbaneNetwork
·
Aug 24, 2024",2024-08-24T11:08:38.000Z,https://x.com/JRUrbaneNetwork/status/1827301988515693031
Vietnam transportation review,"JUST IN:  Vietnam approved a $67 billion high-speed railway project.

Trump + Musk should make high speed rail a US priority.
Coast to Coast.","Radar 𝘸 Archie
@RadarHits
·
Nov 30, 2024",2024-11-30T15:40:16.000Z,https://x.com/RadarHits/status/1862884359180542071
Vietnam transportation review,"A section of Nguyen Cong Tru Street in Da Nang, Vietnam, suddenly collapsed, creating a giant sinkhole, 20-30 meters long and about two meters deep.

- The sinkhole completely swallowed two parked cars.

- A third car is perched precariously on the edge. 

#NguyenCong","MOSCOW NEWS
@MOSCOW_EN
·
Dec 3",2025-12-03T16:44:56.000Z,https://x.com/MOSCOW_EN/status/1996259366119383043
Vietnam transportation review,"VIETNAM 
VIETNAM 
VIETNAM 

( INCOMING VND ) 

Vietnam Targets Robust 8% GDP Growth with Innovative Solutions

Vietnam’s commitment to vibrant economic development has received a significant boost following Prime Minister Pham Minh Chinh’s issuance of Directive No. 05/CT-TTg on","GP Q
@argosaki
·
Mar 4",2025-03-03T19:39:53.000Z,https://x.com/argosaki/status/1896646733050098041
Vietnam transportation review,"VIDEO:  Traffic jams are back during rush hour in Vietnam's capital #Hanoi, two weeks after the end of the social isolation period to fight the spread of #coronavirus. ""I wish the traffic could be as quiet as the social isolation period..."" said one resident","AFP News Agency
@AFP
·
May 8, 2020",2020-05-08T10:00:01.000Z,https://x.com/AFP/status/1258698158785343490
Vietnam transportation review,"Exactly and then appreciate the positives as well! 

1. The road network in Vietnam is subpar - Can’t compete with our expressways/National Highways!! 

2. Digital infrastructure is missing! Starts from the airport itself! 

3. Most ATM’s don’t work! Pay Wave system is not","Mountain Rats
@mountain_rats
·
Sep 17",2025-09-17T03:29:17.000Z,https://x.com/mountain_rats/status/1968155269768286715
Vietnam transportation review,"#Statistics | The #China-#Laos #Railway has facilitated over 62.5 million passenger trips and shipped more than 72.5 million metric tons of cargo in just four years, showcasing its accelerating growth and solidifying its status as a vital ""golden passage"" for regional","iHenan
@ihenan_
·
Dec 3",2025-12-03T09:06:26.000Z,https://x.com/ihenan_/status/1996143980984279325
Vietnam transportation review,"Xi Jinping met with Vietnamese PM Pham Minh Chinh to cement a strategic detente between the two Market Socialist states — just days after Trump’s tariff escalation.

Chinese state media reports both sides vowed to “jointly oppose U.S. hegemonism, unilateralism, and","DD Geopolitics
@DD_Geopolitics
·
Apr 15",2025-04-14T17:44:06.000Z,https://x.com/DD_Geopolitics/status/1911837882232525072
Vietnam transportation review,"China-Vietnamrelations through key figures:

China has been Vietnam's No 1 trading partner for over 20 consecutive years, with bilateral trade volume surpassing $260 billion in 2024.

The China-Vietnam freight trains departing from Guangxi transported 19,670 containers in","Xi's Moments
@XisMoments
·
Apr 14",2025-04-14T14:00:55.000Z,https://x.com/XisMoments/status/1911781718274785455
Vietnam transportation review,"When I was in Vietnam, I took the city bus from Lào Cai to Sa Pa (in repost) what was interesting was buses also double as a shipping line and picks up/drops off freight as it picks up passengers. There was so much freight I had to move to the back by the time we left Lào Cai.","JR Urbane Network
@JRUrbaneNetwork
·
Dec 2",2025-12-02T04:58:23.000Z,https://x.com/JRUrbaneNetwork/status/1995719171611533771
Vietnam transportation review,Construction of Vietnam's first urban light rail has come to an end in Hanoi. Chinese rail firm has been building the 13 km line for 6 years,"People's Daily, China
@PDChina
·
Sep 24, 2017",2017-09-24T02:30:17.000Z,https://x.com/PDChina/status/911779792520830976
Vietnam transportation review,"Pictures: Vietnam, a nation on motorcycles, has agreed to expand #BeltandRoad infrastructure with China including transport projects","CGTN
@CGTNOfficial
·
Jan 9, 2017",2017-01-09T07:37:03.000Z,https://x.com/CGTNOfficial/status/818360924184530945
Vietnam transportation review,A new rail route linking SE China’s Nanchang and Vietnam’s Hanoi was launched as a freight train loaded with auto parts and office equipment departed from Henggang Railway Station on Wednesday morning,"People's Daily, China
@PDChina
·
Nov 22, 2017",2017-11-22T09:30:09.000Z,https://x.com/PDChina/status/933266340621586434
Vietnam transportation review,"Vietnam's first urban #railway, constructed by China Railway Sixth Group Co. Ltd, started its trial operation on Thursday. (Xinhua)","China Daily
@ChinaDaily
·
Sep 21, 2018",2018-09-20T19:45:15.000Z,https://x.com/ChinaDaily/status/1042862271339347968
Vietnam transportation review,"With the new airport opening up so far from the city center and the likely scenario wait times will be just as bad there.

I think this month’s trip to Vietnam will be my last for a long time.

I’m not wasting my precious holiday time in the airport. Last year I landed at 10pm -","Alex 亚历克斯 | in China
@WhatAlexTweets
·
Dec 4",2025-12-04T08:23:25.000Z,https://x.com/WhatAlexTweets/status/1996495544319877252
Vietnam transportation review,"Vietnam  parliament approves 1600 KM High Speed Rail project connecting Hanoi to Ho Chin Minh city

Funding to be sourced. Construction is estimated to begin in 2027 and will be completed by 2035

AI Image source - Grok AI","InfraStory
@marinebharat
·
Nov 30, 2024",2024-11-30T10:54:31.000Z,https://x.com/marinebharat/status/1862812445485445302
Vietnam transportation review,"#CRCCFocus This week, #Vietnam's first urban railway project which was built with the participation of #CRCC, Cat Linh-Ha Dong metro line officially started commercial operation. This line is important for relieving traffic pressure and reducing air pollution in #Hanoi.","China Railway Construction Corporation
@CRCCNews
·
Nov 10, 2021",2021-11-10T08:52:34.000Z,https://x.com/CRCCNews/status/1458356897677938692
